"id","profileName","text","date","title","rating","images","helpful","variant:tamaño"
"R77RCI7S5BTPS","bruna","I'm thrilled with this purchase! . Highly recommended","Revisado en el Reino Unido el 18 de octubre de 2023","Best product","5.0 de 5 estrellas","","0","1 Pack"
"R14J7E4J63LWIZ","Amazon Customer","This basically smells like catnip. You can probably just use that and save a lot of money. It does attract my cats when I remember to add it.","Revisado en los Estados Unidos el 17 de octubre de 2023","Does attract them to the litter","4.0 de 5 estrellas","","0","1 Pack"
"R2W9PYAII03IXX","Peggy G. Lambdin","Piddy is 15 and she had been peeing where she shouldn't.  I tried Dr. E's litter attractant.  IT WORKS!  I sprinkle a little on her litter every night.  No accidents!  I love Dr. E's litter too!","Revisado en los Estados Unidos el 17 de octubre de 2023","Piddy and I LOVE this!","5.0 de 5 estrellas","","0","1 Pack"
"R2N4RS6YRXWRVB","Sunshine","Keinerlei Wirkung bei unserer Katze.","Revisado en Alemania el 17 de octubre de 2023","Precious Cat Ultra Katzenstreu Lockstoff","1.0 de 5 estrellas","","0","1 Pack"
"R1WQRFC3PE0N4Q","Margaret A. Dulz","Didn’t have to use it. Smart cat","Revisado en los Estados Unidos el 16 de octubre de 2023","Ok","3.0 de 5 estrellas","","0","1 Pack"
"R2B7ZUGY2C7IPK","Amy G","Not sure what the deal is but my cat stopped pissing outside the box, saving me countless amounts of time and stress washing and cleaning items. Wish I could give it ten stars.I use the pine pellets and I sprinkle this on top every time I change the litter out.","Revisado en los Estados Unidos el 2 de octubre de 2023","Works","5.0 de 5 estrellas","","0","1 Pack"
"R3MR6H8Y4XQMT7","Ray","My cats love this litter.  There other litters that track less but my cats dislike them.  This seems to be a happy medium .  It does track a little but not too bad.","Revisado en los Estados Unidos el 1 de octubre de 2023","Cats love","5.0 de 5 estrellas","","0","1 Pack"
"R2HQ4CUC5OU27B","Brian","No effect. Cat does not react to it at all.","Revisado en los Estados Unidos el 1 de octubre de 2023","No effect","1.0 de 5 estrellas","","0","1 Pack"
"R2SHNXFCWPFKJO","Heather","Hasn’t made any difference! I followed the instructions to the letter & nothing!Don’t bother wasting your money.","Revisado en el Reino Unido el 28 de septiembre de 2023","Don’t waste your money!","1.0 de 5 estrellas","","0","1 Pack"
"R2IS22AKHS9837","REP","I use Dr Esleys litter and tried this for a new cat I got thinking it would help her learn where the box is at. This crap has BUGS in it! I had it in the box for a few days before black bugs were hatching and crawling around the litter box. Not sure if its just my bag, but I clean my cats litter box almost immediately after she uses it and this was just horrible.","Revisado en los Estados Unidos el 25 de septiembre de 2023","Bugs in attractent","1.0 de 5 estrellas","","0","1 Pack"
"R3IEQ637EO3SFX","MAGDALENA","Attracted one of my cats,but not the onther.","Revisado en Canadá el 24 de septiembre de 2023","Attracted one cat,but not the other","4.0 de 5 estrellas","","0","1 Pack"
"RCH2KBTH3QEHV","Rescue mom","I purchased a Litter Robot and my cats were using it about 50% of the time. I put this in it with hopes of making them love the Litter Robot but both ended up going back to the old box.","Revisado en los Estados Unidos el 24 de septiembre de 2023","Caused my cats to not use the litter robot and go back to their old boc","1.0 de 5 estrellas","","0","1 Pack"
"RC8QSGX3PSGUO","Amazon Customer","I like it because it works to lure my cat to only use her litter box.","Revisado en los Estados Unidos el 24 de septiembre de 2023","Encourages my cat to only use her box","5.0 de 5 estrellas","","0","1 Pack"
