"id","profileName","text","date","title","rating","images","helpful","variant:tamaño"
"RYTCH2NEI5QS1","Lucía Cornejo","Adopté una gatita nueva, por lo que la arena premium que compro se acabó mucho antes de lo previsto. Por la necesidad, compré está arena en un supermercado, y al ver qué la calidad era decente, decidí ordenarla aquí en Amazon. No sé por qué, pero incluso el color es diferente, siendo exactamente la misma marca. Como muchos comentan la calidad de la arena que viene en estas bolsas es inferior a la que compras en bote o en bolsa de 10 kilos, ¿Por qué? Ni idea.

No aglutina lo suficiente, no atrapa olores, se pega de manera horrible a las patas de los gatos (más que otras marcas), tiene mucho polvo y lo que es peor, al estar retirando la, se rompe en muchos pedazos pequeños, que a veces es imposible limpiar.","Revisado en México el 10 de enero de 2023","Saca del apuro.","3.0 de 5 estrellas","","0","3 KG"
"R2X0HXOVEDHFD9","Norma Amelia Gonzalez Garza","Mala arena, no aglutina bien y no cubre aromas tire toda la arena a los pocos días de ponerla","Revisado en México el 3 de septiembre de 2025","No aglutina","2.0 de 5 estrellas","","0","3 KG"
"R11HN69SQ2FBWQ","Bryan R","No aguanta ni una una semana, tengo dos gatos y para nada conserva los olores. Además suelta mucho polvo, lo que no es bueno para mis gatos, además de ensuciar más.","Revisado en México el 22 de diciembre de 2024","No conserva olores","3.0 de 5 estrellas","","0","12.5 KG"
"R3UOW5DAI6O84C","oscar roman","Buen producto","Revisado en México el 30 de noviembre de 2024","Arenita","4.0 de 5 estrellas","https://images-na.ssl-images-amazon.com/images/G/01/x-locale/common/grey-pixel.gif","0","12.5 KG"
"R2J2ZE11IFTMNH","Mario Medina","Si esconde los olores, sin embargo no aglutina bien. Por lo que se tiene que estar cambiando constantemente.","Revisado en México el 18 de agosto de 2024","Buena","4.0 de 5 estrellas","","0","12.5 KG"
"R3EJE10C37JG4Y","esta padre, llego antes de lo esperado","esta chida aun no la uso pero esta barata y son 12 kg ta bien","Revisado en México el 26 de mayo de 2025","buena","5.0 de 5 estrellas","","0","12.5 KG"
"R2MGG4H59ZCIXK","Ramon Sereno","He comprado por varios meses esta arena, pero últimamente como que modificaron su fórmula y el aglutinamiento disminuyó y por lo mismo la arena tarda menos tiempo. No sé si sea por la menor cantidad de polvo que ahora tiene pero preferiría que aglutinara como antes. Es una lástima que hayan modificado su fórmula.","Revisado en México el 15 de agosto de 2023","Poca Aglutinación","4.0 de 5 estrellas","","0","12.5 KG"
"RVL6L0264IK3W","Liliana L","Tengo aproximadamente 1 mes usando este producto, en cuanto a funcionamiento aglutina y es fácil su limpieza, mi único problema es que suelta bastante polvo por lo que a mi gato y a mi nos produce estornudos además de dejar residuo de dicho polvo en las patitas de mi gato haciendo que deje huella en los sillones, es por eso que no le doy las 5 estrellas","Revisado en México el 29 de marzo de 2023","Demasiado polvo","4.0 de 5 estrellas","","0","12.5 KG"
"R1FRJKZXIOYLXV","Benjamín F.","Buena arena para gato. Buen precio en cuestión calidad y cantidad. Poco olor, encapsula bien la orina del gato. Además trae un regalo para ayudar a que el gato se adapte más rápidamente. Mi único inconveniente es que he tenido la mala fortuna que siempre viene rota la bolsa y batallo mucho al momento de colocarla en el arenero.","Revisado en México el 21 de agosto de 2023","Buena compra","4.0 de 5 estrellas","","0","12.5 KG"
"R2ZUANFJFDKL99","Angie L Valencia","No tiene polvo, pero no aglutina bien.","Revisado en México el 24 de octubre de 2024","Buena","4.0 de 5 estrellas","","0","3 KG"
"RQWN2NW6XT9GV","Manuela León cota","Si me gusta
Pero cuándo lo hice para entrega recurrente segun me costaría 179 y resulta que estoy pagando 229","Revisado en México el 8 de mayo de 2025","No huele el ambiente","5.0 de 5 estrellas","","0","12.5 KG"
"RF03MO64SSV0G","Alvaro Hernandez","Esta caja me ha durado un mes con un gato en casa, y es realmente absorvente incluso con los olores.","Revisado en México el 29 de abril de 2025","Excelente","5.0 de 5 estrellas","","0","12.5 KG"
"RGHDENJENJE1J","Hortencia Martínez","Muy buena arena,aglutina y no guarda mucho los olores. Le gustó a mi gatita 😸.","Revisado en México el 18 de mayo de 2025","Aglutinante y bonito color.","5.0 de 5 estrellas","","0","7.5 kg"
"R1W7JEGFMZ20RG","Cliente de Amazon","Llevaba varios meses comprando está arena y me encantaba. Las últimas veces que la he comprado he notado que la arena es de diferente color, ya no aglutina para nada, no guarda los olores y se gasta mucho más producto.
Es una lástima porque es muy barata y antes era realmente buena.","Revisado en México el 15 de octubre de 2023","Bajo la calidad del producto","4.0 de 5 estrellas","","0","12.5 KG"
